Date,DHI,DNI,GHI,Horizontal UVI<400nm,Solar Zenith,Cloud Type,Relative Humidity,Temperature,Precipitable Water,SOLAR
2019-01-20 22:00:00,0,0,0,0.0,153.53,4,86.2,10.8,1.5,0
2019-01-20 23:00:00,0,0,0,0.0,162.53,4,85.21,9.9,1.4,0
2019-01-21 00:00:00,0,0,0,0.0,163.96,4,85.59,9.3,1.2,0
2019-01-21 01:00:00,0,0,0,0.0,156.38,0,86.41,8.6,1.1,0
2019-01-21 02:00:00,0,0,0,0.0,145.31,0,86.64,7.8,1.0,0
2019-01-21 03:00:00,0,0,0,0.0,133.29,0,86.3,7.2,1.0,0
2019-01-21 04:00:00,0,0,0,0.0,121.05,0,85.51,7.0,1.1,0
2019-01-21 05:00:00,0,0,0,0.0,108.91,0,84.91,7.0,1.1,0
2019-01-21 06:00:00,0,0,0,0.0,97.11,0,82.72,7.2,1.2,0
2019-01-21 07:00:00,33,127,43,0.0,85.7,0,80.06,7.9,1.2,922
2019-01-21 08:00:00,84,500,209,10.1747,75.52,0,76.57,8.9,1.1,4543
2019-01-21 09:00:00,99,712,381,20.0695,66.63,0,71.66,9.9,1.1,7027
2019-01-21 10:00:00,95,839,517,28.5378,59.79,0,65.71,10.8,1.0,7638
2019-01-21 11:00:00,127,704,523,29.4849,55.8,0,60.4,11.4,1.0,7798
2019-01-21 12:00:00,109,810,570,32.214,55.28,0,57.3,11.7,1.0,7694
2019-01-21 13:00:00,146,589,455,25.322,58.33,0,56.41,11.8,1.0,7102
2019-01-21 14:00:00,94,741,414,22.1727,64.44,0,57.42,11.6,1.0,6707
2019-01-21 15:00:00,86,259,163,8.1308,72.82,0,58.97,11.3,1.0,5125
2019-01-21 16:00:00,45,389,94,0.0,82.71,0,70.36,9.0,1.0,1516
2019-01-21 17:00:00,0,0,0,0.0,93.83,0,77.29,7.8,0.9,76
2019-01-21 18:00:00,0,0,0,0.0,105.5,0,79.9,7.3,0.9,0
2019-01-21 19:00:00,0,0,0,0.0,117.56,0,80.34,7.1,0.9,0
2019-01-21 20:00:00,0,0,0,0.0,129.79,0,79.78,7.1,0.9,0
2019-01-21 21:00:00,0,0,0,0.0,141.9,0,80.05,7.1,0.9,0
2019-01-21 22:00:00,0,0,0,0.0,153.33,0,81.02,6.9,0.8,0
2019-01-21 23:00:00,0,0,0,0.0,162.3,0,82.15,6.6,0.8,0
2019-01-22 00:00:00,0,0,0,0.0,163.76,0,82.02,6.4,0.8,0
2019-01-22 01:00:00,0,0,0,0.0,156.26,0,82.64,6.1,0.8,0
2019-01-22 02:00:00,0,0,0,0.0,145.24,0,83.18,5.9,0.8,0
2019-01-22 03:00:00,0,0,0,0.0,133.24,0,83.47,5.8,0.7,0
2019-01-22 04:00:00,0,0,0,0.0,121.0,0,82.74,5.8,0.7,0
2019-01-22 05:00:00,0,0,0,0.0,108.85,0,83.77,5.5,0.7,0
2019-01-22 06:00:00,0,0,0,0.0,97.03,0,80.89,5.6,0.7,0
2019-01-22 07:00:00,29,353,56,0.0,85.6,0,72.04,7.4,0.7,1501
2019-01-22 08:00:00,56,707,234,11.4033,75.4,0,60.84,10.4,0.7,5763
2019-01-22 09:00:00,69,848,407,21.4646,66.48,0,47.17,13.3,0.7,7681
2019-01-22 10:00:00,76,914,538,29.7279,59.61,0,32.01,15.8,0.7,7729
2019-01-22 11:00:00,146,666,522,29.4595,55.58,7,25.29,17.3,0.8,7781
2019-01-22 12:00:00,176,575,505,28.5725,55.04,7,22.39,18.2,0.8,7781
2019-01-22 13:00:00,153,586,463,25.8006,58.09,7,21.71,18.3,0.8,8230
2019-01-22 14:00:00,119,618,388,20.8146,64.21,7,23.12,17.5,0.8,7639
2019-01-22 15:00:00,80,608,262,13.096,72.6,0,27.19,16.9,0.8,6227
2019-01-22 16:00:00,47,339,91,0.0,82.52,0,50.84,11.7,0.9,2077
2019-01-22 17:00:00,0,0,0,0.0,93.65,0,52.74,9.6,0.9,5
2019-01-22 18:00:00,0,0,0,0.0,105.32,8,55.61,8.7,0.9,0
2019-01-22 19:00:00,0,0,0,0.0,117.39,0,54.94,8.5,0.9,0
2019-01-22 20:00:00,0,0,0,0.0,129.62,0,52.32,8.6,0.9,0
2019-01-22 21:00:00,0,0,0,0.0,141.73,0,50.66,8.7,0.9,0
2019-01-22 22:00:00,0,0,0,0.0,153.13,0,47.06,9.2,0.9,0
2019-01-22 23:00:00,0,0,0,0.0,162.07,0,44.26,9.5,1.0,0
2019-01-23 00:00:00,0,0,0,0.0,163.56,0,43.09,9.4,1.0,0
2019-01-23 01:00:00,0,0,0,0.0,156.14,0,42.39,9.1,1.0,0
2019-01-23 02:00:00,0,0,0,0.0,145.16,0,40.77,9.0,1.1,0
2019-01-23 03:00:00,0,0,0,0.0,133.17,0,38.58,9.1,1.1,0
2019-01-23 04:00:00,0,0,0,0.0,120.93,0,36.94,9.1,1.1,0
2019-01-23 05:00:00,0,0,0,0.0,108.78,0,35.47,9.1,1.1,0
2019-01-23 06:00:00,0,0,0,0.0,96.95,0,34.61,9.0,1.1,0
2019-01-23 07:00:00,30,206,46,0.0,85.51,0,35.01,10.4,1.0,1523
2019-01-23 08:00:00,67,584,215,10.489,75.27,0,37.7,13.3,1.0,5505
2019-01-23 09:00:00,78,789,395,20.8563,66.33,0,26.1,15.9,1.0,7821
2019-01-23 10:00:00,87,862,526,29.0965,59.42,0,25.25,17.7,1.0,8631
2019-01-23 11:00:00,92,894,600,33.8967,55.36,0,26.16,18.6,1.0,8518
2019-01-23 12:00:00,96,890,609,34.4933,54.81,0,27.59,19.0,1.0,8745
2019-01-23 13:00:00,96,856,552,30.7994,57.85,0,29.8,18.7,1.0,8748
2019-01-23 14:00:00,88,797,438,23.5353,63.98,0,32.87,17.6,1.0,7865
2019-01-23 15:00:00,73,678,278,13.923,72.39,0,35.62,16.8,1.0,6261
2019-01-23 16:00:00,45,402,99,0.0,82.32,0,59.04,11.3,1.0,2077
2019-01-23 17:00:00,0,0,0,0.0,93.46,0,64.8,9.0,1.1,73
2019-01-23 18:00:00,0,0,0,0.0,105.15,0,66.38,8.2,1.2,0
2019-01-23 19:00:00,0,0,0,0.0,117.22,0,66.97,7.7,1.3,0
2019-01-23 20:00:00,0,0,0,0.0,129.45,0,67.18,7.4,1.4,0
2019-01-23 21:00:00,0,0,0,0.0,141.55,0,68.35,7.1,1.4,0
2019-01-23 22:00:00,0,0,0,0.0,152.93,0,70.07,6.8,1.5,0
2019-01-23 23:00:00,0,0,0,0.0,161.83,0,71.6,6.5,1.4,0
2019-01-24 00:00:00,0,0,0,0.0,163.35,0,71.52,6.5,1.4,0
2019-01-24 01:00:00,0,0,0,0.0,156.01,0,70.2,6.7,1.4,0
2019-01-24 02:00:00,0,0,0,0.0,145.08,0,67.32,7.2,1.3,0
2019-01-24 03:00:00,0,0,0,0.0,133.1,0,64.76,7.6,1.3,0
2019-01-24 04:00:00,0,0,0,0.0,120.86,0,63.07,7.9,1.2,0
2019-01-24 05:00:00,0,0,0,0.0,108.71,4,62.06,8.1,1.1,0
2019-01-24 06:00:00,0,0,0,0.0,96.86,4,58.92,8.9,1.0,0
2019-01-24 07:00:00,30,98,38,0.0,85.4,4,53.49,11.5,1.0,1508
2019-01-24 08:00:00,84,384,182,8.889,75.14,7,50.65,15.0,0.9,5893
2019-01-24 09:00:00,77,810,404,21.3598,66.16,0,40.62,17.8,0.9,8354
2019-01-24 10:00:00,89,868,533,29.5172,59.22,0,33.72,20.2,0.9,8802
2019-01-24 11:00:00,93,899,607,34.3276,55.14,0,28.49,21.9,0.9,8717
2019-01-24 12:00:00,93,903,617,34.9862,54.56,0,26.72,22.6,0.9,8700
2019-01-24 13:00:00,90,879,561,31.3412,57.61,0,26.62,22.7,0.9,8597
2019-01-24 14:00:00,84,819,446,24.0039,63.75,0,28.55,21.9,0.9,8213
2019-01-24 15:00:00,76,644,273,13.7006,72.17,0,35.18,21.2,0.9,6304
2019-01-24 16:00:00,44,430,103,0.0,82.12,0,56.26,16.0,0.9,1988
2019-01-24 17:00:00,0,0,0,0.0,93.27,0,51.45,14.4,0.9,57
2019-01-24 18:00:00,0,0,0,0.0,104.97,0,52.25,13.7,0.8,0
2019-01-24 19:00:00,0,0,0,0.0,117.05,0,52.56,13.3,0.8,0
2019-01-24 20:00:00,0,0,0,0.0,129.28,0,51.66,13.2,0.8,0
2019-01-24 21:00:00,0,0,0,0.0,141.37,0,51.8,12.9,0.8,0
2019-01-24 22:00:00,0,0,0,0.0,152.73,0,53.15,12.4,0.8,0
2019-01-24 23:00:00,0,0,0,0.0,161.59,0,54.9,11.6,0.7,0
2019-01-25 00:00:00,0,0,0,0.0,163.13,0,54.1,11.1,0.7,0
2019-01-25 01:00:00,0,0,0,0.0,155.88,0,51.44,10.9,0.6,0
2019-01-25 02:00:00,0,0,0,0.0,144.98,0,48.15,11.0,0.6,0
2019-01-25 03:00:00,0,0,0,0.0,133.02,0,46.07,11.0,0.6,0
2019-01-25 04:00:00,0,0,0,0.0,120.79,0,46.12,10.6,0.6,0
2019-01-25 05:00:00,0,0,0,0.0,108.62,0,47.26,9.9,0.6,0
2019-01-25 06:00:00,0,0,0,0.0,96.76,0,46.58,9.6,0.6,0
2019-01-25 07:00:00,28,208,45,0.0,85.29,0,43.28,12.1,0.6,1641
2019-01-25 08:00:00,63,651,231,11.2959,75.0,0,44.19,16.1,0.6,5882
2019-01-25 09:00:00,73,840,415,21.9704,65.99,0,29.63,19.1,0.6,7927
2019-01-25 10:00:00,84,889,542,30.0494,59.02,0,25.81,21.0,0.7,8132
2019-01-25 11:00:00,89,918,617,34.9303,54.91,0,25.53,22.0,0.7,8171
2019-01-25 12:00:00,93,908,623,35.3663,54.31,0,26.8,22.3,0.8,8199
2019-01-25 13:00:00,96,872,566,31.6617,57.36,0,29.04,22.0,0.8,8261
2019-01-25 14:00:00,87,813,450,24.2597,63.51,0,32.65,20.9,0.8,8093
2019-01-25 15:00:00,73,693,288,14.483,71.95,0,38.09,20.2,0.8,6650
2019-01-25 16:00:00,47,423,106,0.0,81.92,0,62.08,14.7,0.8,2175
2019-01-25 17:00:00,0,0,0,0.0,93.08,0,64.18,12.8,0.8,173
2019-01-25 18:00:00,0,0,0,0.0,104.79,0,65.47,12.4,0.9,6
2019-01-25 19:00:00,0,0,0,0.0,116.88,0,66.44,12.0,0.9,0
2019-01-25 20:00:00,0,0,0,0.0,129.11,0,66.93,11.7,0.9,0
2019-01-25 21:00:00,0,0,0,0.0,141.19,0,66.85,11.6,0.9,0
2019-01-25 22:00:00,0,0,0,0.0,152.53,4,65.67,11.7,0.9,0
2019-01-25 23:00:00,0,0,0,0.0,161.34,7,62.57,12.0,0.8,0
2019-01-26 00:00:00,0,0,0,0.0,162.9,4,59.45,12.1,0.8,0
2019-01-26 01:00:00,0,0,0,0.0,155.73,4,55.35,12.3,0.8,0
2019-01-26 02:00:00,0,0,0,0.0,144.88,0,51.5,12.5,0.8,0
2019-01-26 03:00:00,0,0,0,0.0,132.94,0,48.49,12.5,0.7,0
2019-01-26 04:00:00,0,0,0,0.0,120.71,0,45.84,12.4,0.7,0
2019-01-26 05:00:00,0,0,0,0.0,108.54,0,44.06,12.0,0.7,0
2019-01-26 06:00:00,0,0,0,0.0,96.66,0,41.2,12.0,0.7,0
2019-01-26 07:00:00,31,67,37,0.0,85.18,4,37.77,14.2,0.7,1611
2019-01-26 08:00:00,82,425,193,9.4493,74.86,3,41.77,18.1,0.6,5829
2019-01-26 09:00:00,122,537,342,18.1294,65.82,3,27.33,21.5,0.6,8075
2019-01-26 10:00:00,151,579,451,25.0335,58.81,7,20.98,23.7,0.7,8605
2019-01-26 11:00:00,158,631,523,29.6413,54.67,7,18.46,24.9,0.7,8581
2019-01-26 12:00:00,165,620,529,30.0636,54.06,7,18.14,25.5,0.8,8494
2019-01-26 13:00:00,181,521,464,25.9906,57.1,7,18.82,25.6,0.8,8180
2019-01-26 14:00:00,140,527,377,20.3578,63.27,7,21.44,24.7,0.8,7495
2019-01-26 15:00:00,114,310,211,10.6325,71.73,7,35.09,23.9,0.9,5308
2019-01-26 16:00:00,52,126,70,0.0,81.72,7,42.08,19.7,0.9,1443
2019-01-26 17:00:00,0,0,0,0.0,92.89,7,37.47,18.4,1.0,0
2019-01-26 18:00:00,0,0,0,0.0,104.61,7,38.26,18.0,1.0,0
2019-01-26 19:00:00,0,0,0,0.0,116.71,7,38.85,17.7,1.0,0
2019-01-26 20:00:00,0,0,0,0.0,128.94,4,39.65,16.9,1.0,0
2019-01-26 21:00:00,0,0,0,0.0,141.01,7,41.7,15.8,1.0,0
2019-01-26 22:00:00,0,0,0,0.0,152.32,7,43.17,15.3,1.0,0
2019-01-26 23:00:00,0,0,0,0.0,161.09,4,44.93,15.0,1.0,0
2019-01-27 00:00:00,0,0,0,0.0,162.66,7,42.76,14.8,1.0,0
2019-01-27 01:00:00,0,0,0,0.0,155.58,7,41.09,15.0,1.0,0
2019-01-27 02:00:00,0,0,0,0.0,144.78,8,38.11,15.3,1.1,0
2019-01-27 03:00:00,0,0,0,0.0,132.85,8,36.53,15.3,1.1,0
2019-01-27 04:00:00,0,0,0,0.0,120.62,8,37.14,14.9,1.1,0
2019-01-27 05:00:00,0,0,0,0.0,108.44,0,38.9,14.3,1.1,0
2019-01-27 06:00:00,0,0,0,0.0,96.56,7,40.56,14.1,1.1,0
2019-01-27 07:00:00,32,66,38,0.0,85.06,4,42.16,15.5,1.1,1303
2019-01-27 08:00:00,98,248,163,7.9911,74.71,7,46.37,18.1,1.1,4176
2019-01-27 09:00:00,153,347,296,15.7125,65.64,7,33.37,20.9,1.2,6764
2019-01-27 10:00:00,213,334,387,21.5059,58.6,7,27.79,23.0,1.2,8157
2019-01-27 11:00:00,169,621,530,30.072,54.42,7,25.5,24.4,1.3,8533
2019-01-27 12:00:00,105,861,614,34.9342,53.8,0,25.02,25.0,1.3,8625
2019-01-27 13:00:00,119,786,549,30.7909,56.85,0,25.62,24.9,1.4,8661
2019-01-27 14:00:00,111,714,435,23.5297,63.02,0,28.24,24.0,1.4,8159
2019-01-27 15:00:00,98,524,264,13.3316,71.5,0,33.97,23.3,1.4,6237
2019-01-27 16:00:00,56,301,100,0.0,81.51,0,56.88,17.9,1.5,2030
2019-01-27 17:00:00,0,0,0,0.0,92.7,0,55.03,16.0,1.5,24
2019-01-27 18:00:00,0,0,0,0.0,104.43,3,56.24,15.4,1.6,0
2019-01-27 19:00:00,0,0,0,0.0,116.53,0,57.01,15.1,1.6,0
2019-01-27 20:00:00,0,0,0,0.0,128.76,0,58.27,14.5,1.5,0
2019-01-27 21:00:00,0,0,0,0.0,140.82,0,60.36,13.7,1.5,0
2019-01-27 22:00:00,0,0,0,0.0,152.11,0,62.48,13.0,1.5,0
2019-01-27 23:00:00,0,0,0,0.0,160.84,0,63.83,12.6,1.5,0
2019-01-28 00:00:00,0,0,0,0.0,162.42,0,63.92,12.4,1.4,0
2019-01-28 01:00:00,0,0,0,0.0,155.42,4,63.36,12.2,1.4,0
2019-01-28 02:00:00,0,0,0,0.0,144.66,4,62.34,12.0,1.4,0
2019-01-28 03:00:00,0,0,0,0.0,132.76,4,60.59,12.1,1.4,0
2019-01-28 04:00:00,0,0,0,0.0,120.53,8,59.32,12.3,1.4,0
2019-01-28 05:00:00,0,0,0,0.0,108.34,7,57.89,12.5,1.5,0
2019-01-28 06:00:00,0,0,0,0.0,96.45,6,55.94,12.8,1.5,0
2019-01-28 07:00:00,11,0,11,0.0,84.93,6,54.41,13.7,1.6,1232
2019-01-28 08:00:00,39,9,41,2.0129,74.55,6,55.28,15.1,1.6,4144
2019-01-28 09:00:00,172,157,237,12.5988,65.45,7,54.95,16.6,1.7,5209
2019-01-28 10:00:00,183,89,230,12.7967,58.38,6,50.49,18.3,1.7,6033
2019-01-28 11:00:00,252,88,304,17.2682,54.17,7,40.89,20.5,1.7,6360
2019-01-28 12:00:00,210,498,506,28.8233,53.53,7,34.23,22.8,1.7,6530
2019-01-28 13:00:00,152,631,500,28.0808,56.58,0,29.7,24.2,1.7,6499
2019-01-28 14:00:00,195,237,303,16.4162,62.78,7,30.41,24.0,1.6,4368
2019-01-28 15:00:00,129,168,183,9.26,71.28,7,37.94,23.4,1.6,2793
2019-01-28 16:00:00,56,78,68,0.0,81.31,4,55.47,18.7,1.6,644
2019-01-28 17:00:00,0,0,0,0.0,92.51,7,49.65,17.9,1.6,0
2019-01-28 18:00:00,0,0,0,0.0,104.25,8,46.79,18.0,1.6,0
2019-01-28 19:00:00,0,0,0,0.0,116.36,7,46.77,17.7,1.6,0
2019-01-28 20:00:00,0,0,0,0.0,128.59,7,48.3,17.2,1.6,0
2019-01-28 21:00:00,0,0,0,0.0,140.64,7,48.96,17.0,1.6,0
2019-01-28 22:00:00,0,0,0,0.0,151.9,7,48.61,16.9,1.6,0
2019-01-28 23:00:00,0,0,0,0.0,160.58,7,48.65,16.7,1.6,0
2019-01-29 00:00:00,0,0,0,0.0,162.18,7,48.73,16.5,1.6,0
2019-01-29 01:00:00,0,0,0,0.0,155.25,7,49.03,16.3,1.7,0
2019-01-29 02:00:00,0,0,0,0.0,144.54,8,49.56,15.9,1.7,0
2019-01-29 03:00:00,0,0,0,0.0,132.65,6,51.77,15.3,1.7,0
2019-01-29 04:00:00,0,0,0,0.0,120.43,8,55.03,14.5,1.6,0
2019-01-29 05:00:00,0,0,0,0.0,108.24,8,59.39,13.4,1.7,0
2019-01-29 06:00:00,0,0,0,0.0,96.33,7,63.47,12.9,1.8,0
2019-01-29 07:00:00,30,20,32,0.0,84.8,4,64.25,14.3,1.9,555
2019-01-29 08:00:00,67,587,225,11.0623,74.39,0,59.59,16.7,2.0,3066
2019-01-29 09:00:00,91,694,381,20.2827,65.26,0,50.88,19.0,2.2,4568
2019-01-29 10:00:00,80,856,532,29.6361,58.15,0,44.68,20.6,2.3,5510
2019-01-29 11:00:00,248,99,306,17.401,53.92,8,42.5,21.0,2.5,6083
2019-01-29 12:00:00,254,102,315,17.9642,53.26,7,44.04,20.6,2.6,5333
2019-01-29 13:00:00,244,132,317,17.8262,56.32,8,46.65,19.9,2.7,4241
2019-01-29 14:00:00,191,285,322,17.4746,62.53,7,50.77,18.9,2.7,3978
2019-01-29 15:00:00,118,61,138,6.9978,71.05,3,53.56,18.5,2.7,2883
2019-01-29 16:00:00,48,239,85,0.0,81.1,0,68.93,15.5,2.6,1055
2019-01-29 17:00:00,0,0,0,0.0,92.31,4,76.09,13.6,2.5,28
2019-01-29 18:00:00,0,0,0,0.0,104.07,4,79.4,12.8,2.5,0
2019-01-29 19:00:00,0,0,0,0.0,116.18,4,81.86,12.3,2.4,0
2019-01-29 20:00:00,0,0,0,0.0,128.41,8,84.25,11.8,2.4,0
2019-01-29 21:00:00,0,0,0,0.0,140.45,0,86.09,11.4,2.4,0
2019-01-29 22:00:00,0,0,0,0.0,151.68,0,86.73,11.2,2.4,0
2019-01-29 23:00:00,0,0,0,0.0,160.32,0,87.17,11.1,2.4,0
2019-01-30 00:00:00,0,0,0,0.0,161.92,7,87.5,11.1,2.5,0
2019-01-30 01:00:00,0,0,0,0.0,155.08,0,88.08,11.1,2.5,0
2019-01-30 02:00:00,0,0,0,0.0,144.41,8,87.76,11.2,2.5,0
2019-01-30 03:00:00,0,0,0,0.0,132.54,8,87.73,11.2,2.5,0
2019-01-30 04:00:00,0,0,0,0.0,120.32,8,88.68,11.0,2.5,0
2019-01-30 05:00:00,0,0,0,0.0,108.13,8,88.68,10.9,2.5,0
2019-01-30 06:00:00,0,0,0,0.0,96.2,7,84.17,11.5,2.4,0
2019-01-30 07:00:00,38,186,55,0.0,84.66,6,76.51,13.1,2.4,798
2019-01-30 08:00:00,94,263,166,8.1741,74.22,7,67.1,15.6,2.4,3066
2019-01-30 09:00:00,157,303,285,15.1947,65.06,7,55.1,18.7,2.3,4907
2019-01-30 10:00:00,159,578,466,25.9913,57.92,0,41.25,21.5,2.2,6153
2019-01-30 11:00:00,109,827,599,34.1031,53.65,0,34.36,23.3,2.2,7332
2019-01-30 12:00:00,105,845,614,35.056,52.99,0,32.48,24.1,2.1,7673
2019-01-30 13:00:00,98,833,563,31.7016,56.05,0,32.09,24.4,2.1,7222
2019-01-30 14:00:00,92,772,451,24.5171,62.27,0,33.74,23.8,2.1,6591
2019-01-30 15:00:00,77,657,293,14.8889,70.82,0,37.08,23.3,2.1,4692
2019-01-30 16:00:00,54,119,73,0.0,80.89,7,58.52,18.9,2.3,1691
2019-01-30 17:00:00,2,7,2,0.0,92.12,0,60.3,17.3,2.4,14
2019-01-30 18:00:00,0,0,0,0.0,103.89,0,62.03,16.5,2.4,0
2019-01-30 19:00:00,0,0,0,0.0,116.01,0,64.25,15.7,2.4,0
2019-01-30 20:00:00,0,0,0,0.0,128.24,8,68.21,14.8,2.4,0
2019-01-30 21:00:00,0,0,0,0.0,140.27,0,70.54,14.3,2.4,0
2019-01-30 22:00:00,0,0,0,0.0,151.47,0,72.9,13.9,2.4,0
2019-01-30 23:00:00,0,0,0,0.0,160.05,0,74.84,13.5,2.4,0
2019-01-31 00:00:00,0,0,0,0.0,161.66,0,75.92,13.2,2.4,0
2019-01-31 01:00:00,0,0,0,0.0,154.89,7,76.75,13.0,2.4,0
2019-01-31 02:00:00,0,0,0,0.0,144.28,8,76.81,13.0,2.5,0
2019-01-31 03:00:00,0,0,0,0.0,132.43,8,77.64,12.9,2.6,0
2019-01-31 04:00:00,0,0,0,0.0,120.21,6,78.7,12.8,2.6,0
2019-01-31 05:00:00,0,0,0,0.0,108.01,6,78.69,12.9,2.6,0
2019-01-31 06:00:00,0,0,0,0.0,96.08,6,77.66,13.1,2.6,0
2019-01-31 07:00:00,9,0,9,0.0,84.51,9,75.95,13.8,2.6,735
2019-01-31 08:00:00,30,0,30,1.4795,74.05,9,75.01,14.4,2.6,1924
2019-01-31 09:00:00,67,5,69,3.6844,64.85,9,72.76,14.7,2.5,3536
2019-01-31 10:00:00,103,0,103,5.7522,57.68,6,70.75,14.5,2.5,4836
2019-01-31 11:00:00,200,63,238,13.5654,53.39,8,69.26,14.2,2.4,5654
2019-01-31 12:00:00,181,98,240,13.7187,52.71,8,66.94,14.3,2.3,5360
2019-01-31 13:00:00,161,675,541,30.504,55.77,0,64.78,14.8,2.2,5442
2019-01-31 14:00:00,136,644,438,23.8491,62.02,0,62.94,15.3,2.1,5537
2019-01-31 15:00:00,109,495,274,13.9539,70.58,0,61.95,15.5,2.0,4504
2019-01-31 16:00:00,62,322,114,0.0,80.68,0,75.31,13.1,1.9,1422
2019-01-31 17:00:00,2,5,2,0.0,91.92,0,78.2,11.6,1.9,5
2019-01-31 18:00:00,0,0,0,0.0,103.7,0,81.97,10.9,1.8,0
2019-01-31 19:00:00,0,0,0,0.0,115.83,0,85.59,10.2,1.8,0
2019-01-31 20:00:00,0,0,0,0.0,128.06,0,87.32,9.7,1.7,0
2019-01-31 21:00:00,0,0,0,0.0,140.08,0,88.14,9.3,1.7,0
2019-01-31 22:00:00,0,0,0,0.0,151.25,0,88.48,9.0,1.7,0
2019-01-31 23:00:00,0,0,0,0.0,159.78,0,88.9,8.7,1.7,0
2019-02-01 00:00:00,0,0,0,0.0,161.39,0,89.29,8.5,1.7,0
2019-02-01 01:00:00,0,0,0,0.0,154.7,0,89.87,8.4,1.7,0
2019-02-01 02:00:00,0,0,0,0.0,144.14,8,89.5,8.5,1.7,0
2019-02-01 03:00:00,0,0,0,0.0,132.31,8,88.45,8.6,1.7,0
2019-02-01 04:00:00,0,0,0,0.0,120.1,8,87.14,8.6,1.7,0
2019-02-01 05:00:00,0,0,0,0.0,107.89,7,86.37,8.5,1.7,0
2019-02-01 06:00:00,0,0,0,0.0,95.94,7,80.24,9.4,1.7,0
2019-02-01 07:00:00,33,67,40,0.0,84.36,4,71.4,11.7,1.7,1406
2019-02-01 08:00:00,99,310,185,9.1388,73.87,7,63.48,14.3,1.7,4886
2019-02-01 09:00:00,181,160,250,13.3699,64.64,7,59.67,16.0,1.8,6086
2019-02-01 10:00:00,223,314,392,21.9203,57.43,6,58.76,16.8,1.9,6264
2019-02-01 11:00:00,267,251,418,23.8534,53.11,6,58.15,17.3,2.0,6047
2019-02-01 12:00:00,263,265,425,24.3227,52.42,6,57.05,17.8,2.0,6021
2019-02-01 13:00:00,254,161,345,19.4787,55.49,6,56.74,17.9,2.0,5323
2019-02-01 14:00:00,196,278,328,17.8894,61.76,7,57.37,17.6,2.0,4816
2019-02-01 15:00:00,112,96,144,7.3487,70.35,7,58.45,17.3,2.1,2790
2019-02-01 16:00:00,47,0,47,0.0,80.47,6,70.79,14.5,2.4,677
2019-02-01 17:00:00,2,10,2,0.0,91.73,6,75.07,13.6,2.6,0
2019-02-01 18:00:00,0,0,0,0.0,103.52,6,76.47,13.4,2.7,0
2019-02-01 19:00:00,0,0,0,0.0,115.65,8,77.15,13.3,2.8,0
2019-02-01 20:00:00,0,0,0,0.0,127.88,6,77.51,13.1,2.7,0
2019-02-01 21:00:00,0,0,0,0.0,139.89,6,75.26,12.9,2.6,0
2019-02-01 22:00:00,0,0,0,0.0,151.03,6,75.05,12.6,2.5,0
2019-02-01 23:00:00,0,0,0,0.0,159.51,6,75.24,12.5,2.7,0
2019-02-02 00:00:00,0,0,0,0.0,161.12,6,76.04,12.4,2.8,0
2019-02-02 01:00:00,0,0,0,0.0,154.5,6,77.06,12.2,2.8,0
2019-02-02 02:00:00,0,0,0,0.0,143.99,6,76.33,12.1,2.6,0
2019-02-02 03:00:00,0,0,0,0.0,132.18,6,75.26,12.1,2.4,0
2019-02-02 04:00:00,0,0,0,0.0,119.97,4,74.66,12.2,2.4,0
2019-02-02 05:00:00,0,0,0,0.0,107.76,0,74.16,12.6,2.4,0
2019-02-02 06:00:00,0,0,0,0.0,95.8,3,73.08,13.3,2.5,0
2019-02-02 07:00:00,11,10,12,0.0,84.21,4,70.44,14.4,2.5,334
2019-02-02 08:00:00,59,108,89,4.4042,73.68,4,67.89,15.8,2.6,1523
2019-02-02 09:00:00,120,84,156,8.3555,64.43,4,67.03,16.8,2.7,2754
2019-02-02 10:00:00,107,18,117,6.551,57.18,8,68.33,16.9,2.6,3901
2019-02-02 11:00:00,100,9,105,5.9987,52.84,8,66.95,16.1,2.3,3934
2019-02-02 12:00:00,219,284,393,22.518,52.13,4,61.2,15.4,1.9,3327
2019-02-02 13:00:00,84,2,85,4.8054,55.21,4,57.49,15.1,1.6,3556
2019-02-02 14:00:00,131,320,284,15.5151,61.5,4,58.34,14.7,1.5,3462
2019-02-02 15:00:00,78,227,155,7.9272,70.11,4,61.18,14.3,1.5,2416
2019-02-02 16:00:00,48,284,96,0.0,80.26,0,74.36,12.1,1.5,1062
2019-02-02 17:00:00,2,11,2,0.0,91.53,0,81.25,10.8,1.6,5
2019-02-02 18:00:00,0,0,0,0.0,103.34,4,82.43,10.2,1.5,0
2019-02-02 19:00:00,0,0,0,0.0,115.48,6,82.77,9.8,1.5,0
2019-02-02 20:00:00,0,0,0,0.0,127.71,4,82.13,9.6,1.4,0
2019-02-02 21:00:00,0,0,0,0.0,139.7,7,80.29,9.7,1.5,0
2019-02-02 22:00:00,0,0,0,0.0,150.8,4,79.44,9.9,1.6,0
2019-02-02 23:00:00,0,0,0,0.0,159.23,4,79.34,9.9,1.7,0
2019-02-03 00:00:00,0,0,0,0.0,160.84,0,79.15,10.0,1.7,0
2019-02-03 01:00:00,0,0,0,0.0,154.3,4,78.68,10.3,1.8,0
2019-02-03 02:00:00,0,0,0,0.0,143.83,4,79.22,10.6,1.8,0
2019-02-03 03:00:00,0,0,0,0.0,132.04,4,80.6,10.8,1.8,0
2019-02-03 04:00:00,0,0,0,0.0,119.84,0,82.18,10.8,1.8,0
